Filing Date,Document Type,Filed By,Description
"September 09, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=406542492""><span style=""color:blue""><u>NOTICE</u></span></a>",Environmental Defense Fund,of intent to claim intervenor compensation
"September 08, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=405059590""><span style=""color:blue""><u>COMMENTS</u></span></a>",Synergistic Solutions,"Opening Comments on Order Instituting Rulemaking [The acceptance of this late filing was authorized by ALJ Sisto on September 7, 2021]"
"September 08, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=405059604""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC","EMAIL RULING SETTING SEPTEMBER 22, 2021 WORKSHOP. It is ruled that the Energy Division-led workshop in R.21-06-017 will occur on September 22, 2021, commencing at 9:00 am Pacific Daylight Time."
"September 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=405048249""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC",E-Mail Ruling granting party status to Association of Bay Area Governments for the San Francisco Bay Area Regional Area Network and County of Ventura for the Tri-County Regional Energy Network.
"September 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=404292569""><span style=""color:blue""><u>MOTION</u></span></a>","ASSOCIATION OF BAY AREA GOVERNMENTS,COUNTY OF VENTURA",Motion for Party Status of Association of Bay Area Governments and County of Ventura
"August 31, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=404291863""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/SISTO/CPUC,"E-MAIL RULING GRANTING PARTY STATUS TO EV.ENERGY, CORP"
"August 26, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=402641819""><span style=""color:blue""><u>MOTION</u></span></a>",EV.ENERGY CORP,Motion for Party Status of EV.ENERGY CORP
"August 17, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399450035""><span style=""color:blue""><u>COMMENTS</u></span></a>",350 Bay Area,Comments on Order Instituting Rulemaking
"August 17, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=401592051""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Climate Center,Opening comments on the Order Instituting Rulemaking to modernize the electric grid for a high distributed energy resources future (late-filed authorized by ALJ Sisto at the PHC).
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399220727""><span style=""color:blue""><u>COMMENTS</u></span></a>",NRDC,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399450003""><span style=""color:blue""><u>COMMENTS</u></span></a>",Solar Energy Industries Associatoin,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593887""><span style=""color:blue""><u>COMMENTS</u></span></a>",A. O. Smith Corporation,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593872""><span style=""color:blue""><u>COMMENTS</u></span></a>",Protect Our Communities Foundation,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400580011""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Gas Company,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399633418""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC",Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399449985""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593862""><span style=""color:blue""><u>COMMENTS</u></span></a>","California Efficiency + Demand Management Council,Advanced Energy Economy",Joint Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593857""><span style=""color:blue""><u>COMMENTS</u></span></a>","Enel X North America, Inc.",Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893698""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400897589""><span style=""color:blue""><u>COMMENTS</u></span></a>",Nuvve Holding Corporation,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893728""><span style=""color:blue""><u>COMMENTS</u></span></a>",Wild Tree Foundation,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399245057""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593853""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593850""><span style=""color:blue""><u>COMMENTS</u></span></a>","Silicon Valley Clean Energy Authority,Peninsula Clean Energy Authority,Marin Clean Energy,San Jose Clean Energy,Sonoma Clean Power Authority,Central Coast Community Energy",Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400580010""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593852""><span style=""color:blue""><u>COMMENTS</u></span></a>","EDF Renewables, Inc.",Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400579997""><span style=""color:blue""><u>COMMENTS</u></span></a>",CENTER FOR ACCESSIBLE TECHNOLOGY,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593879""><span style=""color:blue""><u>COMMENTS</u></span></a>","Enchanted Rock, LLC",Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893721""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399220731""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399250128""><span style=""color:blue""><u>COMMENTS</u></span></a>",Local Government Sustainable Energy Coalition,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893726""><span style=""color:blue""><u>COMMENTS</u></span></a>","Weave Grid, Inc.",Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399220741""><span style=""color:blue""><u>COMMENTS</u></span></a>",VOTE SOLAR,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893713""><span style=""color:blue""><u>COMMENTS</u></span></a>","FuelCell Energy, Inc.",Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399245065""><span style=""color:blue""><u>COMMENTS</u></span></a>","Utilidata, Inc",Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593871""><span style=""color:blue""><u>COMMENTS</u></span></a>","Anterix, Inc.",Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893720""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator Corporation,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593865""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893714""><span style=""color:blue""><u>COMMENTS</u></span></a>","Interstate Renewable Energy Council, Inc.",Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399245059""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400593849""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399633447""><span style=""color:blue""><u>COMMENTS</u></span></a>",Microgrid Resources Coalition,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893729""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/MILEY/CPUC,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399449989""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Hydrogen Business Council,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399633416""><span style=""color:blue""><u>COMMENTS</u></span></a>",National Fuel Cell Research Center,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399245050""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893705""><span style=""color:blue""><u>COMMENTS</u></span></a>","Sunrun, Inc.",Opening comment on Order Instituting Rulemaking to modernize the electric grid for a high distributed energy resources future.
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399893712""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition for Community Solar Access,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399633417""><span style=""color:blue""><u>COMMENTS</u></span></a>",eleXsys Energy,Opening Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399250125""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,Comments on Order Instituting Rulemaking
"August 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399245064""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Opening Comments on Order Instituting Rulemaking
"August 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=400642101""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Biological Diversity,Comments on Order Instituting Rulemaking
"August 11, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=399245006""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/SISTO/CPUC",E-Mail Ruling providing corrected prehearing conference telephonic information and additional details.
"August 06, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=398955734""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of Long Beach acting by and through Its Board of Harbor Commissioners,Comments on Order Instituting Rulemaking to modernize the electric grid for a high distributed energy resources future.
"August 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=396193410""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/SISTO/CPUC","E-Mail Ruling correcting July 29, 2021 E-Mail Ruling setting prehearing conference."
"July 29, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=396196681""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/SISTO/CPUC","E-Mail Ruing setting August 17, 2021 Prehearing Conference."
"July 20, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=393926056""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,Notice of Co-Assignment.
"July 02, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=390721216""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/SIMON/CPUC,NOTICE OF ASSIGNMENT. Rulemaking 21-06-017 is being assigned to Commissioner Darcie L. Houck and Administrative Law Judge Kelly A. Hymes.
"June 24, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=390664433""><span style=""color:blue""><u>COMMISSION RULEMAKING</u></span></a>",CPUC,Order Instituting Rulemaking to Modernize the Electric Grid for a High Distributed Energy Resources Future.
