Filing Date,Document Type,Filed By,Description
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343767396""><span style=""color:blue""><u>COMMENTS</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,OPENING COMMENTS ON SECTIONS 7 AND 8 OF THE DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624811""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Opening comments on Sections 7 and 8 of the Energy Division Staff Proposal for a Transportation Electrification Framework.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343767386""><span style=""color:blue""><u>COMMENTS</u></span></a>",Tesla Inc.,Comments on Safety (Section 7) and Technology and Standards (Section 8).
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343324760""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening comments on Draft Transportation Electrification Framework Sections 7 and 8.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343324755""><span style=""color:blue""><u>COMMENTS</u></span></a>","EAST YARD COMMUNITIES FOR ENVIRONMENTAL JUSTICE,CENTER FOR COMMUNITY ACTION AND ENVIRONMENTAL JUSTICE,Sierra Club,Union of Concerned Scientists,Center for Biological Diversity",Joint comments on Draft Transportation Electrification Framework Sections 7 and 8.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624779""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Opening comments on the Transportation Electrification Framework: Safety (Section 7) and Technology and Standards (Section 8).
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344033089""><span style=""color:blue""><u>COMMENTS</u></span></a>","Enel X North America, Inc.,Nuvve Corporation","JOINT COMMENTS ON DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK PERTAINING TO SAFETY, TECHNOLOGY, AND STANDARDS"
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343649502""><span style=""color:blue""><u>COMMENTS</u></span></a>",EVgo Services LLC,"Opening comments on Safety, Technology, and Standards (Transportation Electrification Framework Sections 7 & 8). "
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343767380""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,Comments on Transportation Electrification Framework Staff Proposal (Sections 7 and 8).
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343324750""><span style=""color:blue""><u>COMMENTS</u></span></a>",CAL ADVOCATES/TRIMMING/CPUC,Opening comments on Sections 7 and 8 of the Energy Division’s Draft Transportation Electrification Framework.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343621558""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC","Opening comments on Draft Transportation Electrification Framework, Chapters 7 and 8."
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343324778""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of Long Beach,OPENING COMMENTS ON SECTIONS 7 AND 8 DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624890""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator Corporation,"Opening comments on Sections 7 and 8 (Safety, Technology, and Standards) of the Transportation Electrification Framework."
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343324749""><span style=""color:blue""><u>COMMENTS</u></span></a>",Peninsula Clean Energy Authority,Opening comments on Sections 7 and 8 of the Draft Transportation Electrification Framework.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343324745""><span style=""color:blue""><u>NOTICE</u></span></a>","Bear Valley Electric Service, Inc.","NOTICE OF CHANGE OF NAME OF BEAR VALLEY ELECTRIC SERVICE (U 913-E), A DIVISION OF GOLDEN STATE WATER COMPANY, TO BEAR VALLEY ELECTRIC SERVICE, INC."
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624709""><span style=""color:blue""><u>COMMENTS</u></span></a>","Natural Resources Defense Council,The Coalition of California Utility Employees,EVBox Inc.,Greenlots,Siemens",Opening comments on Sections 7 and 8 of the Energy Division Staff Proposal for a Draft Transportation Electrification Framework.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343886404""><span style=""color:blue""><u>COMMENTS</u></span></a>",National Diversity Coalition,Opening comments on Sections 7 and 8 of the Energy Division’s Draft Transportation Electrification Framework.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624687""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service, Inc.",Opening comments on Sections 7 and 8 of the Transportation Electrification Framework.
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624781""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"Opening comments on Safety, Technology, and Standards."
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=344014442""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALSTART,OPENING COMMENTS ON THE DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK SECTION 8
"July 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343624819""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,Comments on the Transportation Electrification Framework (Sections 7 and 8).
"July 07, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342878654""><span style=""color:blue""><u>COMMENTS</u></span></a>",BNSF Railway,"Opening Comments on Administrative Law Judge’s Ruling (Sections 7 and 8-TEF Safety, Technology, and Standards)"
"July 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=343886442""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,"E-mail Ruling Regarding Request for Extension of Time to Submit Comments on Sections 7 and 8 of the Transportation Electrification Framework. Opening Comments on Sections 7 and 8 of the Transportation Electrification Framework is now due on July 14, 2020. Reply Comments on Sections 7 and 8 of the Transportation Electrification Framework is also now due on August 7, 2020."
"July 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342386975""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-Mail Ruling granting motion for party status of Daimler Trucks North America LLC.
"July 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342195569""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Trillium USA
"July 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342207768""><span style=""color:blue""><u>MOTION</u></span></a>",Daimler Trucks North America LLC,MOTION TO BECOME A PARTY
"July 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=342080834""><span style=""color:blue""><u>MOTION</u></span></a>","Daimler Trucks North America LLC,CALSTART,AMPLY Power, Inc.,ChargePoint, Inc.,Volvo Group North America,Trillium USA,Tesla, Inc.,Greenlots",Motion for clarification and other relief as appropriate regarding Decision 10-07-044.
"June 30, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341393504""><span style=""color:blue""><u>MOTION</u></span></a>",Trillium USA,Motion for Party Status of Trillium USA
"June 22, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340738777""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,"E-mail Ruling Granting Motion for Party Status of Amply Power, Inc.  "
"June 22, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340749802""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-Mail Ruling granting motion for party status of Volvo Group North America.
"June 22, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340869004""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-Mail Ruling granting motion for party status of GRID Alternatives.
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340749791""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Energy Economy,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGE’S RULING ADDING STAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK TO THE RECORD AND INVITING PARTY COMMENTS (SECTION 3.4 AND 11.3)
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340749797""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,REPLY COMMENTS ON TRANSPORTATION ELECTRIFICATION FRAMEWORK STAFF PROPOSAL (SECTIONS 3.4 AND 11.3)
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340668532""><span style=""color:blue""><u>MOTION</u></span></a>","AMPLY Power, Inc.","Motion for Party Status of AMPLY Power, Inc.  "
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341393445""><span style=""color:blue""><u>COMMENTS</u></span></a>","Natural Resources Defense Council,The Coalition of California Utility Employees,Enel X North America, Inc.,EVBox Inc.,Greenlots,Siemens,Alliance for Automotive Innovation",Reply Comments on Assigned Commissioner’s Scoping Ruling and Administrative Law Judge’s Ruling Re: Sections 3.4 and 11.3 of the Energy Division Staff Proposal
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340738774""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,REPLY COMMENTS ON SECTIONS 3.4 AND 11.3 OF THE DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK 
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340868980""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC",REPLY COMMENTS ON ENERGY DIVISION STAFF DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK SECTIONS 3.4 AND 11.3
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340668530""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"REPLY COMMENTS ON THE TRANSPORTATION ELECTRIFICATION FRAMEWORK:  SCORECARDS, TARGETS, METRICS, AND REPORTING REQUIREMENTS (SECTION 3.4) AND LOW CARBON FUEL STANDARD (SECTION 11.3)"
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341495478""><span style=""color:blue""><u>COMMENTS</u></span></a>","Green Power Institute,Community Environmental Council",JOINT REPLY COMMENTS ON TRANSPORTATION ELECTRIFICATION FRAMEWORK (SECTION 3.4 AND 11.3)
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340668542""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"REPLY COMMENTS ON SCORECARDS, TARGETS, METRICS, AND REPORTING REQUIREMENTS (SECTION 3.4) AND INVESTOR-OWNED UTILITIES’ LOW CARBON FUELSTANDARD (LCFS) PROGRAMS (SECTION 11.3)"
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340738762""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.","REPLY COMMENTS ON STAFF PROPOSAL FOR DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK (Sections 3.4, 11.3)"
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340668631""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,REPLY COMMENTS ON THE TRANSPORTATION ELECTRIFICATION FRAMEWORK (SECTIONS 3.4 AND 11.3)
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340757352""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,REPLY COMMENTS ON DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK SECTIONS 3.4 AND 11.3
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340749792""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.","REPLY COMMENTS ON SCORECARDS, TARGETS, METRICS, AND REPORTING REQUIREMENTS (SECTION 3.4) AND INVESTOR OWNED UTILITIES’ LOW CARBON FUEL STANDARD PROGRAMS (SECTION 11.3)"
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340868984""><span style=""color:blue""><u>COMMENTS</u></span></a>",Sacramento Municipal Utility District,REPLY COMMENTS ON DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK SECTION 3.4
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340668638""><span style=""color:blue""><u>COMMENTS</u></span></a>",National Diversity Coalition,REPLY COMMENTS ON SECTIONS 3.4 AND 11.3 OF THE ENERGY DIVISION’S DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340852515""><span style=""color:blue""><u>COMMENTS</u></span></a>","City of Long Beach, California",REPLY COMMENTS ON SECTIONS 3.4 AND 11.3 DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK 
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=341380258""><span style=""color:blue""><u>COMMENTS</u></span></a>",EVgo Services LLC,REPLY COMMENTS ON DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK (SECTIONS 3.4 AND 11.3)
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340738760""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/TRIMMING/CPUC,REPLY COMMENTS ON SECTION 3.4 OF THE ENERGY DIVISION’S DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340740057""><span style=""color:blue""><u>MOTION</u></span></a>",Volvo Group North America,Motion for Party Status of Volvo Group North America
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340740064""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Transportation Electrification,REPLY COMMENTS ON SECTION 3.4 OF THE DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340749782""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,REPLY COMMENTS ON SECTION 3.4 OF THE ENERGY DIVISION STAFF PROPOSAL FOR A TRANSPORTATION ELECTRIFICATION FRAMEWORK
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340852513""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,"REPLY COMMENTS ON THE TRANSPORTATION ELECTRIFICATION FRAMEWORK SCORECARDS, TARGETS, METRICS, AND REPORTING AND LOW CARBON FUEL STANDARD PROGRAMS"
"June 19, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340668537""><span style=""color:blue""><u>COMMENTS</u></span></a>",Envoy Technologies Inc.,"REPLY COMMENTS ON THE TRANSPORTATION ELECTRIFICATION FRAMEWORK:  SCORECARDS, TARGETS, METRICS, AND REPORTING REQUIREMENTS (SECTION 3.4) AND LOW-CARBON FUEL STANDARD (SECTION 11.3)"
"June 18, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=340868956""><span style=""color:blue""><u>COMMENTS</u></span></a>","Union of Concerned Scientists,Center for Biological Diversity,Center for Community Action and Environmental Justice,East Yard Communities for Environmental Justice,Sierra Club",Joint reply comments on Draft Transportation Electrification Framework Sections 3.4 and 11.3.
"May 28, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338653907""><span style=""color:blue""><u>NOTICE</u></span></a>",Cruise LLC,NOTICE OF CHANGE OF NAME AND ADDRESS (GM CRUISE LLC is now Cruise LLC) .
"May 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336533765""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service, A Division of Golden State Water Company,Liberty Utilities (CalPeco Electric) LLC,PacifiCorp",Opening Comments on the Transportation Electrification Framework
"May 11, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=337425171""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"Opening Comments on Scorecards, Targets, Metrics, and Reporting Requirements (Section 3.4) and Investor-Owned Utilities’ Low Carbon Fuel Standard (LCFS) Programs (Section 11.3)"
